experiment_id,timestamp,scheduler,node_type,workload_type,carbon_efficiency,energy_consumption,performance_score,cpu_utilization,memory_utilization,gpu_utilization,response_time,throughput,queue_time,completion_rate,resource_utilization
exp_0000,2025-10-24 22:56:33.169268,energy-efficient,gpu-enabled,batch,0.7845570159686474,82.66854611310058,0.6773074283972405,47.177100692838884,36.422218954362116,74.72361949387493,66.18746419601544,727.3303289344399,6.410708559257822,0.8524606971173523,41.7996598236005
exp_0005,2025-10-25 14:56:33.169359,energy-efficient,gpu-enabled,web-service,0.7469212833627511,96.48540314357541,0.6051083784487065,25.16225163114223,35.663328861718064,39.521640177322524,100.99297034220025,811.8854838420186,12.344558089060412,0.9460538025041122,30.41279024643015
exp_0014,2025-10-28 19:56:33.169512,energy-efficient,memory-optimized,batch,0.8787283752862085,62.021576197141925,0.6070466153173752,34.41975802457012,59.4869962833244,0.0,102.35425673979032,792.5732963469853,3.920129363390317,0.9208882767971556,46.95337715394726
exp_0021,2025-10-31 06:56:33.169632,energy-efficient,cpu-optimized,web-service,0.8008322428375323,58.01206911150972,0.6291744181588889,7.3132206199031184,40.66320142155416,0.0,97.23184851932888,816.8505847257443,9.498355231288356,0.9740574938086447,23.98821102072864
exp_0024,2025-10-26 04:56:33.169682,energy-efficient,cpu-optimized,web-service,0.8358379997711509,65.05422436049795,0.6489498970115205,19.782956101181803,30.232485351636466,0.0,69.8145107408884,705.7027236788343,20.6877092923772,0.9402901535764491,25.007720726409133
exp_0034,2025-10-30 07:56:33.169851,energy-efficient,gpu-enabled,batch,0.8154593337785649,77.54315383122692,0.6996056744259305,22.74932534760888,72.31258393476242,68.97646376984649,73.10783061912358,778.5383723810037,2.6503005726482747,0.9533412785714832,47.530954641185645
exp_0036,2025-10-31 09:56:33.169884,energy-efficient,cpu-optimized,web-service,0.8344525586832683,62.42902763880379,0.6054451273321177,13.275236091944736,32.702984000500635,0.0,97.2053025972547,789.863407460289,6.412453187616437,0.8646345963051398,22.989110046222685
exp_0040,2025-10-26 16:56:33.169951,energy-efficient,memory-optimized,ml-training,0.7872480480080404,67.32712450106021,0.6254139799244027,9.123602018310656,34.952286502353594,0.0,95.62983053954616,781.0335706601832,1.0318557963762554,0.900285559688694,22.037944260332125
exp_0051,2025-10-31 06:56:33.170136,energy-efficient,gpu-enabled,interactive,0.8427777459129698,79.0180096932654,0.6734345067168257,13.946961809537124,38.51987992615748,78.40391228542359,92.22071679790258,865.4641590734487,0.4420710901847303,0.956707757844341,26.2334208678473
exp_0061,2025-10-27 21:56:33.170304,energy-efficient,general-purpose,ml-training,0.7411198614736404,61.39363320591879,0.6649103774376612,9.054677544166385,28.27721102297751,0.0,69.5326636928187,719.394017011291,19.200479595847074,0.9804556130221207,18.665944283571946
exp_0068,2025-10-30 15:56:33.170422,energy-efficient,cpu-optimized,interactive,0.7725477499487776,62.883614168933995,0.6202333036352411,16.682474388778974,83.75469275572782,0.0,91.67800902412083,710.2495658906947,3.090458266878607,0.9418668873707616,50.218583572253394
exp_0069,2025-10-29 02:56:33.170439,energy-efficient,general-purpose,web-service,0.8439509438600793,63.75187498628891,0.7059149311053386,37.97485424406903,22.170588537192263,0.0,67.78178728842481,788.6922413345326,8.320234043751615,0.9464654432887827,30.072721390630647
exp_0073,2025-10-30 05:56:33.170506,energy-efficient,gpu-enabled,web-service,0.8023234140242728,98.061354675004,0.641108800211393,38.376212322974126,19.143844934040267,78.50274691170014,87.77984910681899,791.4171343714128,2.778846089455789,0.8629044969966884,28.760028628507197
exp_0079,2025-10-28 09:56:33.170655,energy-efficient,general-purpose,ml-training,0.7051352037835871,68.59524449273809,0.6548925707198038,15.954928288370548,92.09555031332219,0.0,85.00848948839634,799.6614013207559,6.213309905894997,0.9122311930027803,54.02523930084637
exp_0081,2025-10-30 11:56:33.170689,energy-efficient,cpu-optimized,web-service,0.7349857408485414,61.288645302872744,0.7174229774129697,63.30198351258295,46.3312016814783,0.0,71.00145483297798,814.0453982982727,3.9193415163574774,0.9702620272756831,54.81659259703062
exp_0089,2025-10-29 09:56:33.171103,energy-efficient,cpu-optimized,ml-training,0.8420884053609115,52.585824032984554,0.6894892940402118,19.919245220298755,24.727152198050693,0.0,65.06064112680308,716.745769752689,4.781322782867589,0.8960506603027474,22.323198709174726
exp_0092,2025-10-26 14:56:33.171259,energy-efficient,memory-optimized,batch,0.8819166047632333,60.450414820710385,0.6564162700069094,26.851845657552666,35.534976696044446,0.0,84.21147471544424,818.6392444867347,4.107983548319659,0.8583744395193046,31.193411176798556
exp_0095,2025-10-27 14:56:33.171468,energy-efficient,general-purpose,interactive,0.7449475820600565,56.821071098220436,0.6630118509696495,10.163854315009287,39.025920207375194,0.0,84.39198695077339,843.349919650141,4.8102757927143385,0.8640169375617803,24.59488726119224
exp_0097,2025-10-28 20:56:33.171541,energy-efficient,cpu-optimized,web-service,0.8825729411787436,62.461123271665684,0.656934688044335,27.37815977960743,1.4844357883789687,0.0,96.12749114347335,861.662845613989,1.8299010479112705,0.952390549431904,14.431297783993198
exp_0109,2025-10-25 04:56:33.171745,energy-efficient,memory-optimized,batch,0.7502764678204449,55.315507684711356,0.7005394487063129,21.391825599864937,37.28967637720314,0.0,70.08017326326814,772.8883169578269,5.596340418649723,0.9505307712303435,29.34075098853404
exp_0115,2025-10-26 03:56:33.171847,energy-efficient,general-purpose,ml-training,0.7889536898177918,58.4862907583771,0.7393207312455738,13.231690725005082,25.178044248603136,0.0,65.40631173885754,831.8880488520745,1.792285195530433,0.9477891109879252,19.20486748680411
exp_0117,2025-10-30 14:56:33.171880,energy-efficient,cpu-optimized,interactive,0.7363754852822832,59.05922326342144,0.667412062243199,33.34831522522564,28.860469245078313,0.0,82.75165212848452,818.4461820592454,7.6538194651798825,0.927204014706194,31.104392235151977
exp_0118,2025-10-29 21:56:33.171896,energy-efficient,cpu-optimized,ml-training,0.776060381957947,53.49250527894844,0.6086721270711681,58.24871564006091,36.023814032512846,0.0,90.32416016078943,708.4786327610293,2.127053003523825,0.8567756186613762,47.13626483628688
exp_0127,2025-10-29 04:56:33.172052,energy-efficient,memory-optimized,ml-training,0.8170344852931349,54.000370105900785,0.6255869705595034,14.262972285502793,19.857430728895434,0.0,90.08434699906769,707.5989619371691,2.0766643977152217,0.9385682588549309,17.060201507199114
exp_0144,2025-10-31 03:56:33.172339,energy-efficient,memory-optimized,interactive,0.865845500754614,57.485211896719775,0.6505173325064292,23.241514640500828,31.772016153400685,0.0,88.81192993704565,846.6671389340214,12.750059058972408,0.9422654937765222,27.506765396950755
exp_0146,2025-10-27 04:56:33.172373,energy-efficient,general-purpose,web-service,0.8966319048417162,60.10447160282186,0.6551374427245015,44.19453777913994,64.3630179739678,0.0,79.3649850620962,799.936696789772,11.07451986097471,0.8770021429790394,54.278777876553875
exp_0147,2025-10-24 19:56:33.172389,energy-efficient,cpu-optimized,batch,0.7511162026754726,66.56547367296517,0.6843355419112874,25.07077204294166,50.87350071892017,0.0,67.27785510996965,728.2317255509633,2.1397209436151927,0.8598951573156886,37.97213638093091
exp_0155,2025-10-29 13:56:33.172523,energy-efficient,memory-optimized,batch,0.7157951988476473,60.52212935471182,0.6634585383213852,36.27856411679834,34.712123880282384,0.0,86.62444998537293,816.5129240292162,8.382368390416344,0.9757137392478596,35.49534399854036
exp_0156,2025-10-24 20:56:33.172540,energy-efficient,memory-optimized,web-service,0.7935596333986925,52.41808829784583,0.6229120708621452,48.275508711763706,1.783384969899826,0.0,85.22309621933968,724.0704474980719,8.355715700914267,0.8903582833628559,25.029446840831767
exp_0160,2025-10-25 20:56:33.172607,energy-efficient,gpu-enabled,web-service,0.7954968356002898,99.90520966360862,0.6751667300195048,33.70173771939264,40.37987921050511,52.77735959192583,72.700429544731,705.5123897030921,6.109336008873313,0.969164868802584,37.040808464948874
exp_0161,2025-10-29 08:56:33.172624,energy-efficient,cpu-optimized,interactive,0.8049138731031191,57.178525993753794,0.6796731348899444,5.8252502491458324,40.47801708504474,0.0,80.06621505914106,766.0607102569448,0.20156255120552208,0.9522834604634758,23.151633667095286
exp_0164,2025-10-29 05:56:33.172674,energy-efficient,memory-optimized,ml-training,0.7210506611793144,59.60127350721872,0.6707843322517826,55.88489801148423,40.0868274867796,0.0,91.11684676265554,879.8954337615712,6.266887232244298,0.9635000843788323,47.98586274913191
exp_0170,2025-10-26 08:56:33.172775,energy-efficient,memory-optimized,ml-training,0.7195653900487409,62.75324058696285,0.7307749717570725,53.49334810074815,8.942726716007932,0.0,65.4465734014292,848.5320455443298,3.381205763010397,0.8965874491204101,31.21803740837804
exp_0171,2025-10-24 13:56:33.172792,energy-efficient,cpu-optimized,ml-training,0.8004508196821749,59.51844985878569,0.6736857708562174,13.295822375596817,35.20867171757578,0.0,65.35163161639247,705.4449521266471,13.713174568395566,0.9276676460209589,24.252247046586298
exp_0173,2025-10-25 21:56:33.172829,energy-efficient,cpu-optimized,web-service,0.8154049713459279,54.7025313596796,0.6245520187090963,40.025246584969715,40.18439137736447,0.0,99.3613354591832,807.309179938912,2.644174314901942,0.9286580986738805,40.10481898116709
exp_0174,2025-10-30 15:56:33.172845,energy-efficient,cpu-optimized,batch,0.7946679919337538,60.16432192615982,0.750334639259943,31.4759796775942,53.09416325171439,0.0,66.52973561467623,862.0398361957909,3.041947417502571,0.9869789504011974,42.285071464654294
exp_0175,2025-10-28 03:56:33.172861,energy-efficient,cpu-optimized,interactive,0.8360317282080878,61.56757396758974,0.618555752329987,59.254054115164976,47.866451982713976,0.0,91.13668513045425,720.3418457606147,7.753895510032263,0.95685522506615,53.56025304893947
exp_0187,2025-10-26 00:56:33.173062,energy-efficient,memory-optimized,batch,0.798164906047336,56.384658703011645,0.5743911342123179,20.347288808704718,28.396272896237733,0.0,103.48703696366414,739.0668549543294,9.424735574351907,0.9099082988285764,24.371780852471225
exp_0189,2025-10-28 09:56:33.173095,energy-efficient,memory-optimized,interactive,0.8701784152041503,53.621026704094625,0.6294474880159117,23.34016708887321,26.90128231731827,0.0,87.20973352254796,760.6033046683287,3.838025108895738,0.8528587370042419,25.12072470309574
exp_0191,2025-10-31 04:56:33.173128,energy-efficient,cpu-optimized,ml-training,0.8856063162003573,49.36024255917161,0.6998785547608984,13.415285183504066,21.91396363491357,0.0,73.2937933582396,826.3659026352763,8.800161476381616,0.9472524349889878,17.66462440920882
exp_0200,2025-10-30 07:56:33.173278,energy-efficient,general-purpose,interactive,0.7145967305587971,67.17365263308639,0.6579771396556262,0.9917603740995213,31.69219426494021,0.0,83.00305551664957,770.3348094358629,5.619136295422295,0.9356206798283028,16.341977319519867
exp_0202,2025-10-30 23:56:33.173312,energy-efficient,cpu-optimized,ml-training,0.8338984672332648,58.424109198405304,0.6151830326939475,47.9748913467985,53.91497679025428,0.0,103.85822699236262,859.014618201991,8.282254142409881,0.928089182476289,50.94493406852639
exp_0203,2025-10-25 05:56:33.173329,energy-efficient,general-purpose,interactive,0.7217811449988191,57.197300770576746,0.7058403500776891,43.70035272838598,37.010797648871915,0.0,73.76937953659467,873.3239935755043,11.920386123093497,0.944960314305043,40.35557518862895
exp_0205,2025-10-28 13:56:33.173361,energy-efficient,general-purpose,interactive,0.8801830389059099,56.165497369680935,0.5976422864386775,9.68350351819314,20.050885732920946,0.0,94.85313741970954,722.8958074447355,3.986630919525189,0.8665310915171789,14.867194625557044
exp_0206,2025-10-27 14:56:33.173378,energy-efficient,cpu-optimized,batch,0.7803514248836114,59.3526752988213,0.6681468006558852,15.433313545979788,42.96982858857657,0.0,67.70940487278848,727.4051154466177,11.763815949420016,0.8829055626955268,29.201571067278177
exp_0208,2025-10-30 11:56:33.173412,energy-efficient,general-purpose,web-service,0.7232879396504442,55.9072371064965,0.6164580968899896,27.42216153758143,69.64587179666472,0.0,93.14492739624568,722.4288072160623,5.723646567634631,0.9530576502458865,48.534016667123076
exp_0211,2025-10-25 01:56:33.173463,energy-efficient,memory-optimized,ml-training,0.7733160578548904,53.97353767376111,0.6360307360857506,48.53544370076827,59.94315211260132,0.0,77.9862893746504,751.6442343187017,14.524392949356464,0.8677255990640206,54.2392979066848
exp_0216,2025-10-28 13:56:33.173547,energy-efficient,cpu-optimized,ml-training,0.866388797918344,50.30110263549934,0.649435294258872,21.824650465683526,39.344917997731756,0.0,92.89669893150176,843.4557827658804,5.055442587378306,0.9259977069918492,30.58478423170764
exp_0219,2025-10-25 08:56:33.173597,energy-efficient,cpu-optimized,interactive,0.8322956305608915,63.76424720268212,0.6399441365510463,18.62501509977684,60.85081537236928,0.0,92.78042982065989,840.3886855887175,11.674226937255842,0.9475863710546116,39.737915236073064
exp_0220,2025-10-26 05:56:33.173614,energy-efficient,memory-optimized,ml-training,0.7814725055376414,60.49096320609206,0.6392480372869873,21.072996285338068,25.358701469596102,0.0,94.66220812470381,858.5983375173371,6.220922040478904,0.8904850224342771,23.215848877467085
exp_0228,2025-10-26 17:56:33.173751,energy-efficient,cpu-optimized,ml-training,0.8467297377870823,60.004641001584545,0.6437452048694584,26.667118406090307,7.52428012154494,0.0,92.61581763637835,814.4436265042773,5.0529200109896,0.9368270492464472,17.09569926381762
exp_0229,2025-10-29 09:56:33.173767,energy-efficient,memory-optimized,ml-training,0.701248730703903,61.473641223972336,0.612308252878571,12.174967873424874,38.2101993774066,0.0,101.03832266258853,821.5689278915153,6.327412211822912,0.9080368346126393,25.19258362541574
exp_0231,2025-10-25 16:56:33.173801,energy-efficient,general-purpose,interactive,0.7857313660203684,54.368909367833936,0.6599178432316348,14.459909137062818,24.721060457344194,0.0,88.12557367840756,772.521854440854,0.6287295694338688,0.9689773353673454,19.590484797203505
exp_0232,2025-10-25 08:56:33.173817,energy-efficient,cpu-optimized,ml-training,0.8817583944141474,55.112176728060156,0.6341734868840477,29.031631343782934,42.202045621599055,0.0,72.89036040336123,717.8346082807175,19.59619437807654,0.8834328718303465,35.616838482690994
exp_0233,2025-10-27 18:56:33.173839,energy-efficient,gpu-enabled,batch,0.8863932806163644,83.78532196580846,0.5986084614031703,34.42892164009172,71.79724198063876,47.59194635238174,77.21585307794268,722.1880968214292,38.23797727459664,0.950377730698814,53.113081810365244
exp_0240,2025-10-24 23:56:33.173956,energy-efficient,memory-optimized,ml-training,0.7637220310431483,63.50171648257735,0.6004421020884164,34.15636946613547,13.176088704845467,0.0,96.12912973859466,755.1923979531075,4.565153126893619,0.857010390860277,23.66622908549047
exp_0241,2025-10-30 14:56:33.173974,energy-efficient,gpu-enabled,interactive,0.7813460796291832,94.10517449217308,0.597433398141938,51.027207174784664,46.2158627029962,50.515971093542156,104.88253977838687,766.7473110824817,6.169417184772622,0.9719782926094964,48.621534938890434
exp_0244,2025-10-30 01:56:33.174025,energy-efficient,cpu-optimized,ml-training,0.7911649750896959,56.04758549475794,0.641241703860918,52.00242784822269,49.17327092416595,0.0,81.84446236219814,703.8852119481166,7.28633480004212,0.9509109848158087,50.58784938619432
exp_0247,2025-10-25 09:56:33.174075,energy-efficient,memory-optimized,interactive,0.7401218606165013,54.485866275585835,0.6608474648206041,24.760727827926974,38.80945528044686,0.0,84.6755948099254,869.6248224631238,21.755399970346456,0.98748801226068,31.78509155418692
exp_0253,2025-10-29 15:56:33.174176,energy-efficient,cpu-optimized,web-service,0.8601256174457925,57.81575338701278,0.6781019101389257,28.425328460097116,82.4929153624178,0.0,80.75825377431138,864.1322767646993,13.856904808889139,0.944253990251142,55.45912191125746
exp_0255,2025-10-26 23:56:33.174209,energy-efficient,gpu-enabled,batch,0.7204089510873303,82.24575712997037,0.6702474424488322,32.48582260119146,61.73776662795344,85.53133843411817,72.67605289642206,733.9357412089388,2.249800027721707,0.8629723941543006,47.111794614572446
exp_0256,2025-10-31 01:56:33.174226,energy-efficient,memory-optimized,batch,0.8929717015558309,59.91074777400497,0.6546378034169312,23.044985173966182,72.38579376652292,0.0,92.44967044353645,810.4901038165157,2.9805156960606465,0.9740040749735357,47.71538947024455
exp_0262,2025-10-30 11:56:33.174329,energy-efficient,gpu-enabled,interactive,0.8458592823019593,93.49999702248007,0.6347405141635731,47.61764223075843,76.35715107394128,77.44834111293295,78.15805819278154,812.1349307908049,28.127675180957652,0.9091477993329575,61.98739665234986
exp_0280,2025-10-27 21:56:33.174629,energy-efficient,gpu-enabled,web-service,0.8133971077258124,97.08887218396131,0.5998067157045869,44.55843600106024,10.340818765737527,62.97782950494626,82.96327476127112,807.7928473159361,43.894478187355624,0.9707382108416531,27.449627383398884
exp_0286,2025-10-24 13:56:33.174740,energy-efficient,general-purpose,interactive,0.8748250462342034,59.05598227739718,0.6772309892274382,59.5322309217468,42.53912269954874,0.0,83.72552177177437,797.3005661127154,4.026127000039865,0.9863481935451326,51.03567681064777
exp_0290,2025-10-27 15:56:33.174808,energy-efficient,memory-optimized,batch,0.8951264585798974,56.3667060023441,0.6325350764743221,12.437592638617765,45.059749384597524,0.0,84.02060301633215,711.4702403494222,8.448468459970604,0.9402637516921656,28.748671011607644
exp_0292,2025-10-27 23:56:33.174842,energy-efficient,memory-optimized,batch,0.8896799197673334,52.10457545509066,0.6556069025874467,36.933258638783975,31.86381533669661,0.0,82.52521071963588,755.5033278042417,1.6689094426621813,0.8993467764520311,34.39853698774029
exp_0308,2025-10-30 23:56:33.175111,energy-efficient,cpu-optimized,ml-training,0.8494775980026391,56.987459449666886,0.6004381325860779,52.30514480667079,16.16339170583826,0.0,100.51798706038528,765.2066575798856,5.71384509852005,0.919288933451541,34.23426825625452
exp_0311,2025-10-25 16:56:33.175162,energy-efficient,general-purpose,interactive,0.8375751364809888,64.7737583267921,0.7174526196403778,32.90631728357192,82.66885455901397,0.0,67.37919592358999,848.5432818066802,4.1793167638967335,0.8669292819846856,57.787585921292944
exp_0319,2025-10-28 08:56:33.175296,energy-efficient,memory-optimized,interactive,0.8943278737226692,59.45641607853867,0.6133082209855651,27.87809161542107,28.20045483864324,0.0,96.65503103850074,744.4176571964732,2.9947871011685456,0.9296879557223123,28.039273227032155
exp_0321,2025-10-27 03:56:33.175329,energy-efficient,cpu-optimized,interactive,0.8892914912267804,58.313704763676576,0.6836603262355987,61.45448169485158,13.09046694797984,0.0,75.12158994867829,786.8494162313816,5.971367954917568,0.9245650356102715,37.27247432141571
exp_0322,2025-10-31 06:56:33.175345,energy-efficient,memory-optimized,interactive,0.8986000188059986,58.37416543927652,0.6152259750241589,19.481756132905005,56.89663493215006,0.0,93.1274154682308,800.2928770186913,8.02013257047402,0.852803117320959,38.189195532527535
exp_0325,2025-10-27 14:56:33.175396,energy-efficient,memory-optimized,web-service,0.7105365904209514,69.31048184709711,0.6666638811037292,25.904878174123684,40.06618029634899,0.0,79.48306900366731,788.0718338411473,1.1098559024232355,0.8545562488361671,32.985529235236335
