experiment_id,timestamp,scheduler,node_type,workload_type,carbon_efficiency,energy_consumption,performance_score,cpu_utilization,memory_utilization,gpu_utilization,response_time,throughput,queue_time,completion_rate,resource_utilization
exp_0000,2025-10-29 02:56:33.235044,carbon-aware,cpu-optimized,ml-training,0.8991288778934433,62.20610556177035,0.39114492884429325,10.49585997726495,50.32052331672862,0.0,163.99570441404902,541.5255067965575,28.674224553376114,0.8963945085684262,30.408191646996784
exp_0001,2025-10-28 06:56:33.235103,energy-efficient,general-purpose,interactive,0.895258629892171,55.38721905886936,0.5709156397064925,41.58598551383018,38.39651069691948,0.0,126.79368373635349,682.4287158131723,0.14994798614799643,0.9319711078161399,39.99124810537483
exp_0002,2025-10-30 23:56:33.235147,default,memory-optimized,interactive,0.654734640791314,75.66969930175361,0.5474467724829024,52.17145663514374,31.045401850774272,0.0,121.88399602862651,637.7888555864646,3.638063413128761,0.8585956475473548,41.608429242959005
exp_0003,2025-10-27 23:56:33.235192,carbon-aware,gpu-enabled,batch,0.8210091020769855,88.08856714428954,0.4991298239710181,28.87115080910353,80.65511012365101,58.88470809387164,134.57642661053683,635.5517097752368,19.445359127337614,0.8986401394284735,54.76313046637727
exp_0004,2025-10-27 17:56:33.235235,default,gpu-enabled,batch,0.6138607247229249,120.89575930924873,0.5586074414654155,15.949574886474597,30.87024613068165,70.23990158931701,127.96010480396592,650.4406603752319,1.8479529028840613,0.9504804920890689,23.409910508578122
exp_0005,2025-10-31 04:56:33.235278,performance-first,cpu-optimized,ml-training,0.4940541246016052,105.07125969278053,0.6301047618484145,28.66896578974778,62.39661737064046,0.0,92.9052259675331,694.4914048389862,7.88120240519015,0.9258043435064126,45.53279158019412
exp_0006,2025-10-27 01:56:33.235320,energy-efficient,memory-optimized,interactive,0.7115274944030937,57.74847968594654,0.6568272947513801,22.744300745784177,18.707351016665594,0.0,85.16348468056934,698.1976983845814,8.873135351101606,0.9883138869911251,20.725825881224885
exp_0007,2025-10-29 11:56:33.235445,energy-efficient,gpu-enabled,interactive,0.7813334813656604,79.09402615238369,0.5590985697445394,16.297021466086953,19.623932587080528,81.47023991558326,135.92359333336802,710.376371211807,0.8878655973517896,0.9297256141055007,17.96047702658374
exp_0008,2025-10-31 03:56:33.235496,energy-efficient,cpu-optimized,interactive,0.8943405330912934,62.59468419546121,0.6148797289203564,20.48311253094903,42.8184621807529,0.0,95.35203402648588,641.9625535254519,9.817332389795695,0.9815125006719392,31.650787355850966
exp_0009,2025-10-24 23:56:33.235579,performance-first,general-purpose,web-service,0.5696454734967016,97.6158894622039,0.6516476961995987,36.8674722832843,37.05546276451969,0.0,96.4490616003495,795.638715805351,2.597796781785404,0.8550484123914109,36.961467523901995
