experiment_id,timestamp,scheduler,node_type,workload_type,carbon_efficiency,energy_consumption,performance_score,cpu_utilization,memory_utilization,gpu_utilization,response_time,throughput,queue_time,completion_rate,resource_utilization
exp_0000,2025-10-29 23:56:33.243264,performance-first,memory-optimized,batch,0.6209915931152281,111.58399359850083,0.7422440093598834,18.73707988620086,80.94585909978044,0.0,59.24506272494246,868.4477035158974,17.0294089755314,0.9675185221550225,44.685633094950056
exp_0001,2025-10-30 04:56:33.243286,carbon-aware,memory-optimized,web-service,0.8557042413590847,55.428603078811136,0.48049167110952373,40.58649921414549,42.18884650691295,0.0,111.05600989042662,607.0501749719283,25.69659662392693,0.9146892076853945,43.31967943027
exp_0002,2025-10-28 16:56:33.243304,performance-first,gpu-enabled,interactive,0.5090157638483288,151.36781804533922,0.7034906270091598,16.31048713599172,23.50416921485651,75.11870511064544,77.69012062980816,863.4430055840717,0.8482168750715593,0.8961226048675294,24.017543358157898
exp_0003,2025-10-31 11:56:33.243321,default,cpu-optimized,interactive,0.7397000770310578,75.74080577672339,0.5991242403836268,2.4147422990246024,29.317669723502082,0.0,102.39091082389572,845.8067426003553,13.349853780602462,0.8962732881820615,13.523200469629543
exp_0004,2025-10-30 06:56:33.243338,carbon-aware,cpu-optimized,interactive,0.829296519910107,62.317572169967264,0.5908562275028275,44.3792245074216,35.01113541707895,0.0,98.80754389824675,733.020387074391,4.5330850563662075,0.8821945659399143,33.16082941266351
exp_0005,2025-10-30 21:56:33.243355,carbon-aware,gpu-enabled,batch,0.9149176319653531,91.03846062404838,0.5707338131942744,15.800798798856178,31.13533448112688,78.72769497940757,103.93219873301346,654.7468840315206,4.929215413735567,0.9798238750566488,22.37550723640577
exp_0006,2025-10-25 12:56:33.243373,carbon-aware,gpu-enabled,web-service,0.8509478891229633,94.41472985604716,0.5745774236843065,24.623910410068174,56.19332557223633,86.99865165563864,94.9660086908186,637.7051689622356,11.975578493617089,0.9605752802766292,39.8999649854388
exp_0007,2025-10-30 01:56:33.243390,carbon-aware,gpu-enabled,interactive,0.9062389644857624,79.74733567281456,0.5567995529787464,36.03366043399268,17.507757955557633,58.57206322324525,96.22466559450493,655.8486386792664,15.559990412631162,0.8991946949187176,30.208645761207123
exp_0008,2025-10-25 16:56:33.243407,performance-first,gpu-enabled,ml-training,0.4210724229537903,161.9657931647566,0.7567546740616893,23.272354143681152,81.1858889121718,74.2629562773753,58.57593005680127,872.5866415473034,12.062903303947753,0.9741613918789876,72.51249563970268
exp_0009,2025-10-25 20:56:33.243424,energy-efficient,memory-optimized,web-service,0.8556115533968609,58.95059570165055,0.6471040558823531,41.75117606299998,31.749910909181928,0.0,83.37914285977621,717.5561441821972,0.10522729183630761,0.9109254789534763,36.4359606950651
