experiment_id,timestamp,scheduler,node_type,workload_type,carbon_efficiency,energy_consumption,performance_score,cpu_utilization,memory_utilization,gpu_utilization,response_time,throughput,queue_time,completion_rate,resource_utilization
exp_0000,2025-10-27 00:56:33.223743,carbon-aware,general-purpose,ml-training,0.8309766127069622,66.21966778163326,0.5759666502001641,13.618588413833166,46.149101598229166,0.0,105.5048304412331,674.3958860443605,0.3317199261089516,0.9541290778138656,29.883845006031166
exp_0001,2025-10-26 19:56:33.223765,default,gpu-enabled,batch,0.5678408646727906,145.71727496483948,0.6295413957449378,69.07477316465786,49.8677356981441,52.3955651835017,97.18920887613658,864.5604311051236,9.932145556171244,0.9080259207707652,59.47125443140098
exp_0002,2025-10-26 18:56:33.223784,carbon-aware,cpu-optimized,ml-training,0.8376412205948144,70.40369605055339,0.5985050213569773,46.351594707743544,19.12441712662466,0.0,85.59724144656424,626.2903821362111,3.8216225904651973,0.8752643811836852,32.738005917184104
exp_0003,2025-10-28 16:56:33.223801,carbon-aware,general-purpose,web-service,0.9401985392903254,69.05524842364694,0.5532005838676384,20.531908071593925,40.98491894883395,0.0,99.74381296717614,668.7890593700478,20.258064400977503,0.9615571688005375,30.758413510213938
exp_0004,2025-10-28 17:56:33.223819,default,cpu-optimized,interactive,0.6447919435340281,95.28859486247907,0.6821436794592695,3.955060990791844,26.52371108553968,0.0,74.54010123535924,821.8530756326626,9.891064150115035,0.8949509438788924,15.239386038165762
exp_0005,2025-10-25 03:56:33.223836,default,gpu-enabled,interactive,0.5208507772732152,138.61688462095506,0.6962526332931562,45.483282838367494,57.3751335137199,65.65772490330433,72.64136545594911,871.6105111627392,16.601443864271562,0.9294823202036246,51.4292081760437
exp_0006,2025-10-26 21:56:33.223853,default,cpu-optimized,ml-training,0.6279802223453369,97.09387795739025,0.6479717305027344,10.83527477323637,31.197916297693517,0.0,86.85104762809539,802.9571536177248,8.059553331495586,0.9187841698234712,21.016595535464944
exp_0007,2025-10-26 19:56:33.223870,carbon-aware,gpu-enabled,ml-training,0.8951906998679894,93.00893374065998,0.48098872318210006,32.83361765404555,37.72206050515734,66.31598314041844,127.78238746996003,677.2672016591158,6.185248470187182,0.8676311101730987,35.27783907960144
exp_0008,2025-10-24 13:56:33.223888,energy-efficient,memory-optimized,ml-training,0.7614368622619794,75.20252349525775,0.7028508142419416,24.872027070808304,34.185247908736386,0.0,75.1438153411408,840.7585492554553,1.840505665589132,0.8986785340995286,29.528637489772343
exp_0009,2025-10-27 18:56:33.223905,carbon-aware,memory-optimized,web-service,0.8781991812623703,63.324366709483826,0.5338509029351968,59.237395563980286,18.202916887113933,0.0,110.54947118024924,630.7416090965899,6.177903245935552,0.943163201194193,38.72015622554711
